name,category,sra,lat,lon
SAN YSIDRO CP,Park,SOUTH BAY,32.55481459068324,-117.04429869164869
OLIVE GROVE CP,Park,KEARNY MESA,32.826519112100996,-117.17100333115542
SERRA MESA CP,Park,KEARNY MESA,32.80740858643508,-117.13310479329033
PACIFIC BEACH CP,Park,COASTAL,32.80139402005855,-117.24470681560744
LOMITA NP,Park,SOUTHEASTERN SAN DIEGO,32.709761497071476,-117.02811287695259
CHRISTOPHER WILSON NP,Park,SOUTHEASTERN SAN DIEGO,32.70446902015649,-117.04193317296577
MARIE WIDMAN MEMORIAL PARK,Park,SOUTHEASTERN SAN DIEGO,32.710547545401724,-117.05298068551487
BOONE NP,Park,SOUTHEASTERN SAN DIEGO,32.69785511991206,-117.0377524591731
Z ST MP,Park,SOUTHEASTERN SAN DIEGO,32.693283207453476,-117.10946257034509
41ST ST MP,Park,SOUTHEASTERN SAN DIEGO,32.689500513962315,-117.10577523190713
Undeveloped Park OS,Park,SWEETWATER,32.63500522760723,-117.0329094264029
RDR SPA I Phase 2 Park OS,Park,SWEETWATER,32.64470300120207,-117.00320186101574
Independence Park OS,Park,SWEETWATER,32.63524227322115,-117.00733918405703
ALLIED GARDENS CP,Park,ELLIOTT-NAVAJO,32.795059765379214,-117.08102645755982
LAKE MURRAY CP,Park,ELLIOTT-NAVAJO,32.79080182636813,-117.04691882853446
SAN CARLOS CP,Park,ELLIOTT-NAVAJO,32.79864590065681,-117.0211483549625
DAILARD NP,Park,ELLIOTT-NAVAJO,32.80686882937378,-117.05366622267107
HILLTOP CP,Park,NORTH SAN DIEGO,32.97048037273745,-117.11955775291594
BLACK MTN RCH CP,Park,NORTH SAN DIEGO,32.98884808580998,-117.12958000187699
CARMEL MTN RCH CP,Park,NORTH SAN DIEGO,32.966624070763565,-117.0917336371212
CARMEL VALLEY CP,Park,DEL MAR-MIRA MESA,32.94816410339105,-117.23393670062015
MARTIN L KING CP,Park,SOUTHEASTERN SAN DIEGO,32.69920871612265,-117.06029148492841
SKYLINE HILLS CP,Park,SOUTHEASTERN SAN DIEGO,32.705369716472084,-117.02520309938517
UNION PL CR MP,Park,COASTAL,32.846006812306854,-117.27010766519113
SOUTHCREST CP,Park,SOUTHEASTERN SAN DIEGO,32.69337885551233,-117.1055965408834
PARADISE HILLS CP,Park,SOUTHEASTERN SAN DIEGO,32.68728001116982,-117.05368021427446
BAY TERRACES CP,Park,SOUTHEASTERN SAN DIEGO,32.68050159188923,-117.03577995174614
EGGER-SOUTH BAY CP,Park,SOUTH BAY,32.575518431118695,-117.09390615165054
MONTGOMERY-WALLER CP,Park,SOUTH BAY,32.5807946046335,-117.06866646931186
NICHOLSON'S POINT NP,Park,COASTAL,32.83892150658791,-117.28162873134286
COAST BLVD NP,Park,COASTAL,32.840957668879454,-117.28155495994584
CANYONSIDE CP,Park,DEL MAR-MIRA MESA,32.94209330674101,-117.13292328837773
SCRIPPS RCH CP,Park,POWAY,32.92770920359814,-117.07977637634636
MIRA MESA CP,Park,DEL MAR-MIRA MESA,32.915084266080875,-117.13994270205272
NOBEL ATHLETIC AREA,Park,UNIVERSITY,32.86727598196952,-117.19966337190604
DOYLE CP,Park,UNIVERSITY,32.86453699749931,-117.21922999014828
LA JOLLA CP,Park,COASTAL,32.84277336378568,-117.27755095756416
STANDLEY CP,Park,UNIVERSITY,32.8496170722974,-117.21016789044421
TIERRASANTA CP,Park,ELLIOTT-NAVAJO,32.83090061993292,-117.08865597821509
ADAMS AVENUE CP,Park,MID-CITY,32.76299998975795,-117.11780132441656
OCEAN BEACH CP,Park,PENINSULA,32.74508985032984,-117.2451779478714
CLEATOR BILL CP,Park,PENINSULA,32.74739598414678,-117.23317457695816
LA JOLLA STRAND NP,Park,COASTAL,32.827861644260835,-117.28003911494504
VIA D NORTE MP,Park,COASTAL,32.822908627893305,-117.27426322413775
COLOR MP,Park,COASTAL,32.808661972096154,-117.24175540929807
KATE SESSIONS MEMORIAL NP,Park,COASTAL,32.8133573254756,-117.23825312088833
TOURMALINE SURFING NP,Park,COASTAL,32.80641254993545,-117.26305600852712
BIRD ROCK NP,Park,COASTAL,32.81134371906458,-117.26207906403667
MT ETNA NP,Park,KEARNY MESA,32.82209873576767,-117.19218567299815
LINDBERGH NP,Park,KEARNY MESA,32.81898077089092,-117.16228491985208
MT ACADIA NP,Park,KEARNY MESA,32.81232579957234,-117.18026291922472
OLD TROLLEY BARN NP,Park,CENTRAL SAN DIEGO,32.762941581378286,-117.14375969677091
NORTH  MTN VIEW MP,Park,MID-CITY,32.77025378342206,-117.12165414937168
CHILDRENS MUSEUM MP,Park,CENTRAL SAN DIEGO,32.71012547913965,-117.16514363856713
OLIVE ST MP,Park,CENTRAL SAN DIEGO,32.734365669860644,-117.16251204745166
CENTRAL AVE MP,Park,MID-CITY,32.745126509731676,-117.10853013883165
HOWARD LANE NP,Park,SOUTH BAY,32.56662490932783,-117.06370354077745
LOS ALTOS NP,Park,SOUTH BAY,32.56997516928974,-117.05040192621763
OCEAN VIEW HILLS NP,Park,SOUTH BAY,32.58196309983663,-117.02660386511877
VISTA PACIFICA NP,Park,SOUTH BAY,32.581698521121254,-117.00551293566991
LA JOLLA ATHL AREA,Park,COASTAL,32.86778753458753,-117.24351132938698
KELLOGG NP,Park,COASTAL,32.85736634125863,-117.2565740467013
UNIVERSITY VILLAGE NP,Park,UNIVERSITY,32.85884407749949,-117.19166211291757
UNIVERSITY GARDENS NP,Park,UNIVERSITY,32.854059957455426,-117.19020324932629
STARKEY MP,Park,COASTAL,32.82995146389537,-117.27293532140853
GRANT HILL NP,Park,CENTRAL SAN DIEGO,32.709703354041665,-117.13718071549233
30TH ST MP,Park,CENTRAL SAN DIEGO,32.71096520909502,-117.1295147455109
SHERMAN MP,Park,CENTRAL SAN DIEGO,32.71070942616588,-117.14345082131982
CHICANO PARK,Park,CENTRAL SAN DIEGO,32.700253764830904,-117.14340798273925
HERMOSA TERRACE PARK,Park,COASTAL,32.82571909821256,-117.27983083373039
LA JOLLA HERMOSA PARK,Park,COASTAL,32.817069978691485,-117.27275091385528
MISSION BEACH PARK,Park,COASTAL,32.76821664548045,-117.25243610607406
MISSION BAY PARK,Park,PENINSULA,32.77490061125167,-117.22937945843546
MISSION BAY PARK,Park,COASTAL,32.77490061125167,-117.22937945843546
NAVAL TRAINING CENTER PARK,Park,PENINSULA,32.73482401781108,-117.2125374966207
BALBOA PARK,Park,CENTRAL SAN DIEGO,32.73157694299926,-117.1458094379841
SUNSET CLIFFS NATURAL PARK,Park,PENINSULA,32.71951390258652,-117.2547959297248
KENMORE TERRACE MP,Park,MID-CITY,32.766398141493724,-117.12721953665105
MONTEZUMA NP,Park,MID-CITY,32.767426772900166,-117.06032380453573
COLLIER NP,Park,PENINSULA,32.74754630550583,-117.23524636957191
WINDANSEA NP,Park,COASTAL,32.83178307198707,-117.28130509272592
JERABEK NP,Park,POWAY,32.91083991708314,-117.08228535050905
MISSION HILLS NP,Park,CENTRAL SAN DIEGO,32.74940697871963,-117.17813237464135
PARK DE LA CRUZ NP,Park,MID-CITY,32.745127795816956,-117.11096386312279
SOUTH VILLAGE NP,Park,NORTH SAN DIEGO,32.9948691646947,-117.16173402286316
MARTIN AVE MP,Park,SOUTHEASTERN SAN DIEGO,32.69918033852942,-117.11931859635703
J ST MP,Park,CENTRAL SAN DIEGO,32.709750250159075,-117.12280798201445
ROADRUNNER NP,Park,ELLIOTT-NAVAJO,32.81802559919196,-117.10167481922625
CHOLLAS PARKWAY OPEN SPACE,Park,MID-CITY,32.736607933809275,-117.08732131164756
SUNSHINE BERARDINI FIELD,Park,MID-CITY,32.72357266751571,-117.09779338041376
CHARLES STEVENS III MEMORIAL PARK,Park,MID-CITY,32.73405125207566,-117.0932912909559
MCCALL ST MP,Park,PENINSULA,32.71034975959843,-117.23699943327945
HORTON PLAZA NP,Park,CENTRAL SAN DIEGO,32.71539186696143,-117.16152858645941
NESTOR NP,Park,SOUTH BAY,32.57141738348693,-117.08121676392959
SOUTHWEST NP,Park,SOUTH BAY,32.57169344321254,-117.07696543532353
SILVER WING NP,Park,SOUTH BAY,32.577537202337034,-117.05257232496645
PALM RIDGE NP,Park,SOUTH BAY,32.58274848542245,-117.03925402221226
PACIFIC BEACH NP,Park,COASTAL,32.79405700228109,-117.25633059844844
KELLY STREET NP,Park,KEARNY MESA,32.78282130371293,-117.17803116447442
MISSION HEIGHTS NP,Park,KEARNY MESA,32.775155959345675,-117.16693575141637
KENSINGTON NP,Park,MID-CITY,32.7630032641058,-117.10682979553066
PENASQUITOS VILLAGE NP,Park,NORTH SAN DIEGO,32.96798520154171,-117.09935169376665
ROLLING HILLS NP,Park,NORTH SAN DIEGO,32.99171904905286,-117.09178198619121
TORREY DEL MAR NP,Park,DEL MAR-MIRA MESA,32.967626032536856,-117.1613260535157
PANTOJA NP,Park,CENTRAL SAN DIEGO,32.71309992412459,-117.1678549982156
DAVIS HOUSE MP,Park,CENTRAL SAN DIEGO,32.71059518354729,-117.1607388587537
KING PROMENADE NP,Park,CENTRAL SAN DIEGO,32.71062961743111,-117.16637868042625
WABASH NP,Park,MID-CITY,32.74960630454117,-117.12073741685526
CENTRAL NP,Park,MID-CITY,32.75166060592358,-117.10749666525325
WIGHTMAN ST NP,Park,MID-CITY,32.74780197329626,-117.08584594450217
DEL MAR MESA NP,Park,DEL MAR-MIRA MESA,32.94089137092204,-117.18170439805432
TWIN TRAILS NP,Park,DEL MAR-MIRA MESA,32.95893647109494,-117.13430154286426
RIDGEWOOD NP,Park,NORTH SAN DIEGO,32.94590539851731,-117.1164510435544
PENASQUITOS TOWN CTR NP,Park,NORTH SAN DIEGO,32.959132766291795,-117.121485479646
VIEWS WEST NP,Park,NORTH SAN DIEGO,32.955049192211014,-117.11588008962131
SABRE SPRINGS NP,Park,NORTH SAN DIEGO,32.95088077513927,-117.09629427209802
SOUTH CREEK NP,Park,POWAY,32.94277750823174,-117.07968968828827
CLAY AVE MP,Park,CENTRAL SAN DIEGO,32.702976811613965,-117.12611028472752
CANYON VIEW POCKET MP,Park,POWAY,32.92404791120441,-117.07858731391559
MIRAMAR RCH NORTH NP,Park,POWAY,32.93665364403816,-117.10255977633717
CYPRESS CANYON NP,Park,POWAY,32.92510085860469,-117.06553967286462
TORREY MEADOWS NP,Park,DEL MAR-MIRA MESA,32.96466710913429,-117.15634777980304
ADOBE BLUFFS NP,Park,DEL MAR-MIRA MESA,32.97288693354932,-117.13946637989389
HIGHLAND RANCH NP,Park,NORTH SAN DIEGO,32.98243634427578,-117.07235899794078
CREST CYN NP,Park,DEL MAR-MIRA MESA,32.950341025341366,-117.25402101005922
CARMEL DEL MAR NP,Park,DEL MAR-MIRA MESA,32.940420968434886,-117.22782640982301
WINDWOOD NP,Park,DEL MAR-MIRA MESA,32.94829949968012,-117.22522509033281
CARMEL MISSION NP,Park,DEL MAR-MIRA MESA,32.947562459833634,-117.22161145694017
PLUMOSA MP,Park,PENINSULA,32.74441558395627,-117.22149426838531
L ST MP,Park,CENTRAL SAN DIEGO,32.70712015150591,-117.13368136551195
ALLEN DENNIS V NP,Park,SOUTHEASTERN SAN DIEGO,32.71383219973462,-117.11188982177642
GOMPERS NP,Park,SOUTHEASTERN SAN DIEGO,32.71598436062446,-117.08876104590404
LA PAZ MP,Park,SOUTHEASTERN SAN DIEGO,32.69963492189747,-117.08066981745685
SANTA ISABEL MP,Park,SOUTHEASTERN SAN DIEGO,32.69776634040582,-117.07907415626974
OCEAN VIEW MP,Park,SOUTHEASTERN SAN DIEGO,32.700834271714584,-117.10240403736151
KENNEDY JOHN F NP,Park,SOUTHEASTERN SAN DIEGO,32.69953406466818,-117.09108100255739
KEILLER NP,Park,LEMON GROVE,32.713380402371385,-117.04140611384922
LOPEZ RIDGE NP,Park,DEL MAR-MIRA MESA,32.92072199402485,-117.16730103504028
MADDOX NP,Park,DEL MAR-MIRA MESA,32.906692642380335,-117.15687711466418
MESA VERDE NP,Park,DEL MAR-MIRA MESA,32.905954689618916,-117.14395288152889
AVIARY NP,Park,POWAY,32.901137072745726,-117.10261670380986
FORESTVIEW MP,Park,POWAY,32.91282441517473,-117.09065894822527
LAKEVIEW NP,Park,POWAY,32.918391581735875,-117.08792576391512
MIRAMAR OVERLOOK NP,Park,POWAY,32.92034147820398,-117.10221860519006
MOUNTAIN VIEW NP,Park,SOUTHEASTERN SAN DIEGO,32.70016119201784,-117.10686753428845
VISTA TERRACE NP,Park,SOUTH BAY,32.56445203836007,-117.05150772425087
SAN YSIDRO ATHL AREA LARSEN FIELD,Park,SOUTH BAY,32.54633145858955,-117.04555660578531
CAMINO RUIZ NP,Park,DEL MAR-MIRA MESA,32.93414934578669,-117.14668857942675
MESA VIKING NP,Park,DEL MAR-MIRA MESA,32.92543117619059,-117.13646313459448
WESTVIEW NP,Park,DEL MAR-MIRA MESA,32.92327178795259,-117.12018495072331
BREEN NP,Park,DEL MAR-MIRA MESA,32.923484923114486,-117.12980158465133
SEMILLON MP,Park,POWAY,32.91770621439102,-117.07111279851028
SPRING CANYON NP,Park,POWAY,32.93458745601406,-117.09354246293688
DEL MAR TRAILS NP,Park,DEL MAR-MIRA MESA,32.94312200196517,-117.21816121237735
CORAL GATE NP,Park,SOUTH BAY,32.54507022508519,-117.04974674150878
32ND ST MP,Park,CENTRAL SAN DIEGO,32.738133103457685,-117.12530914699512
HOLLYWOOD NP,Park,MID-CITY,32.73182931777583,-117.10360366052905
OAK NP,Park,MID-CITY,32.732549566253006,-117.08300743264455
EMERALD HILLS NP,Park,SOUTHEASTERN SAN DIEGO,32.7217834993179,-117.07342262409021
CLAY NP,Park,MID-CITY,32.762947241648995,-117.06021048463109
ZENA MP,Park,MID-CITY,32.74660674691008,-117.05777820032779
CABRILLO N MP,Park,PENINSULA,32.72276549517378,-117.23457982188019
AZALEA NP,Park,MID-CITY,32.73212844291127,-117.10845167772847
MONTCLAIR NP,Park,CENTRAL SAN DIEGO,32.735123998432094,-117.11638662356233
LAUREL ST MP,Park,CENTRAL SAN DIEGO,32.73054403451353,-117.169740001159
CABRILLO S MP,Park,PENINSULA,32.72141198594214,-117.23487078372385
SAGE CANYON NP,Park,DEL MAR-MIRA MESA,32.92647049005044,-117.20510653386253
TORREY HILLS NP,Park,DEL MAR-MIRA MESA,32.91805124236712,-117.22277149895935
SANDBURG NP,Park,DEL MAR-MIRA MESA,32.92460835823773,-117.14890859003901
PENASQUITOS CREEK NP,Park,DEL MAR-MIRA MESA,32.939548167301176,-117.1513677320951
CAPEHART OPEN SPACE PARK,Park,COASTAL,32.80688199857377,-117.22557307004668
OCEAN AIR CP,Park,DEL MAR-MIRA MESA,32.927846256651215,-117.21698675317107
HIDDEN TRAILS NP,Park,SOUTH BAY,32.579196603947366,-117.0199540308025
PACIFIC BREEZES CP,Park,SOUTH BAY,32.57032677149377,-117.02527382913459
LA ZANJA CANYON OS,Park,NORTH SAN DIEGO,32.983976169422235,-117.16350781206717
MISSION VALLEY HILLSIDES OS,Park,CENTRAL SAN DIEGO,32.75788734403026,-117.15913286291989
32ND ST CANYON OS,Park,CENTRAL SAN DIEGO,32.71986563768769,-117.12509415163007
DEL MAR MESA MITIGATION,Park,DEL MAR-MIRA MESA,32.94658075504002,-117.17578273573622
OTAY MESA OS,Park,SOUTH BAY,32.56750247608727,-117.02487131874369
PARK NORTHEAST OS,Park,CENTRAL SAN DIEGO,32.72461639564381,-117.1335725404147
CABRILLO HEIGHTS NP,Park,KEARNY MESA,32.80569830434379,-117.14766883947757
E CLAIREMONT ATHL AREA,Park,KEARNY MESA,32.80356591023615,-117.1832821422927
CEDAR RIDGE MP,Park,CENTRAL SAN DIEGO,32.722573823489185,-117.11840287773573
DRY CREEK MP,Park,POWAY,32.92559717856068,-117.08882081988641
OAK GLEN MP,Park,POWAY,32.92934252761177,-117.09615913125259
SOLANA RANCH NP,Park,DEL MAR-MIRA MESA,32.96686040753945,-117.1915502113083
PALISADES SOUTH NP,Park,COASTAL,32.80237907787264,-117.25955233947094
PENASQUITOS SKATE PARK,Park,NORTH SAN DIEGO,32.96043408551478,-117.1097546573494
SILVER TERRACE MP,Park,KEARNY MESA,32.764765308478154,-117.19181670457229
SUNRIDGE VISTA MP,Park,NORTH SAN DIEGO,32.95977868635339,-117.10496276730623
TERALTA NP,Park,MID-CITY,32.7522666376355,-117.10873926185945
ANTIGUA POCKET NP,Park,ELLIOTT-NAVAJO,32.83324083731638,-117.10544256139907
BRIGHTON NP,Park,PENINSULA,32.75343033878423,-117.25106152427986
W LEWIS ST MP,Park,CENTRAL SAN DIEGO,32.75183797620663,-117.17070864668533
W MAPLE CANYON MP,Park,CENTRAL SAN DIEGO,32.73261251186463,-117.16549268444099
NORTH PARK MP,Park,CENTRAL SAN DIEGO,32.747615615857185,-117.13147374758955
MURRAY RIDGE NP,Park,KEARNY MESA,32.790252318256606,-117.14688635889581
PRINCESS DEL CERRO NP,Park,ELLIOTT-NAVAJO,32.789072208388426,-117.06755714752515
RHO MISSION CYN NP,Park,ELLIOTT-NAVAJO,32.80671170336889,-117.06437527638721
SAN CARLOS POCKET NP,Park,ELLIOTT-NAVAJO,32.80116204336205,-117.00640320852912
TECOLOTE CANYON NATURAL OS PARK,Park,KEARNY MESA,32.80857145916931,-117.1768953919924
SOLANA HIGHLANDS NP,Park,DEL MAR-MIRA MESA,32.955899476340264,-117.23889057450157
RIVIERA DEL SOL NP,Park,SOUTH BAY,32.57142853609496,-117.03677456647206
SEFTON NP,Park,KEARNY MESA,32.761757922409856,-117.19169652838636
STONEBRIDGE NP,Park,ELLIOTT-NAVAJO,32.92436089678185,-117.02012052438353
TORREY HIGHLANDS NP,Park,DEL MAR-MIRA MESA,32.960400403230956,-117.22224016125469
SOUTH CREST TRAILS NP,Park,SOUTHEASTERN SAN DIEGO,32.69129483092401,-117.1153063992905
PETWAY NP,Park,SOUTHEASTERN SAN DIEGO,32.69203523136939,-117.11863008412634
CARMEL KNOLLLS NP,Park,DEL MAR-MIRA MESA,32.95049440515069,-117.21402926048161
"SCRIPPS, ELLEN B NP",Park,COASTAL,32.84982574254004,-117.27435961519375
CLIFFRIDGE NP,Park,COASTAL,32.85764753417951,-117.24439308343325
LAUREATE/MATA PARK MP,Park,COASTAL,32.85363218558373,-117.25521731315062
VILLA LA JOLLA NP,Park,UNIVERSITY,32.85739768712041,-117.23429535901332
TUXEDO NP,Park,ELLIOTT-NAVAJO,32.81019647321262,-117.04721570493437
PALISADES NORTH NP,Park,COASTAL,32.803837792483094,-117.26002738883469
WESTERN HILLS NP,Park,KEARNY MESA,32.786560707556525,-117.19627440327734
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.95066316079945,-117.14426259597226
TECOLOTE CANYON NATURAL OS PARK,Park,KEARNY MESA,32.81687286050241,-117.19781794950713
MISSION TRAILS OS,Park,ELLIOTT-NAVAJO,32.861070201490556,-117.04786895630178
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.92687533261246,-117.16613433495552
DEL MAR MESA OS,Park,DEL MAR-MIRA MESA,32.95069594312219,-117.15732949027912
OTAY VALLEY REGIONAL PARK,Park,SOUTH BAY,32.59064976675582,-117.06784693738041
OTAY VALLEY REGIONAL PARK,Park,CHULA VISTA,32.59064976675582,-117.06784693738041
TIERRASANTA OS,Park,ELLIOTT-NAVAJO,32.79950435285227,-117.10056560622866
SWITZER OS,Park,CENTRAL SAN DIEGO,32.73682525765301,-117.12799471785286
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.91427459596736,-117.19613399956825
BUTTERFLY MP,Park,POWAY,32.9327899791919,-117.0834601347702
CARMEL VIEW MP,Park,DEL MAR-MIRA MESA,32.93803881665997,-117.23398773686783
IMPERIAL MARKET PLACE,Park,SOUTHEASTERN SAN DIEGO,32.70195697231201,-117.10026396649141
BEYER CP,Park,SOUTH BAY,32.556286184313535,-117.0360218806903
CHEROKEE POINT NP,Park,MID-CITY,32.746622502868036,-117.11226734214952
SYCAMORE CANYON NP,Park,ELLIOTT-NAVAJO,32.92177109710348,-117.03923464669974
MORLEY GREEN MP,Park,KEARNY MESA,32.78491577992238,-117.17133281788944
EDWARD TYLER CRAMER NP,Park,KEARNY MESA,32.770952673367496,-117.18451638432938
CANON STREET MP,Park,PENINSULA,32.72450252133418,-117.23591508077307
COAST VIEW MP,Park,DEL MAR-MIRA MESA,32.91082918743857,-117.224987093614
SAN YSIDRO MP,Park,SOUTH BAY,32.55374993181526,-117.0471207194939
PASATIEMPO NP,Park,ELLIOTT-NAVAJO,32.791235001224145,-117.0585053849297
BEDLOW NP,Park,ELLIOTT-NAVAJO,32.81171301273336,-117.04852198909056
OTAY MITIGATION SITE,Park,SOUTH BAY,32.55201110284091,-116.99725863731912
SWITZER OS,Park,CENTRAL SAN DIEGO,32.73678687276298,-117.1264113998466
EAST GATE MP #1,Park,UNIVERSITY,32.88340069570641,-117.2078194561932
G ST MP,Park,CENTRAL SAN DIEGO,32.7127924568047,-117.16191916056255
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.92622149608947,-117.16624926615306
TIERRASANTA OS,Park,ELLIOTT-NAVAJO,32.82456366179069,-117.0935835613627
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.93305133401324,-117.11490367835582
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.923683376795786,-117.16962241708063
UNIVERSITY HEIGHTS OS PARK,Park,CENTRAL SAN DIEGO,32.76207377403345,-117.15485072137092
MISSION VALLEY HILLSIDES OS,Park,CENTRAL SAN DIEGO,32.75783282049066,-117.15880700210427
CREST CANYON OS PARK,Park,DEL MAR-MIRA MESA,32.952042390492934,-117.25469655255976
MISSION TRAILS OS,Park,ELLIOTT-NAVAJO,32.856707202200575,-117.03277475483996
MISSION VALLEY PRESERVE,Park,KEARNY MESA,32.76188020698486,-117.20270102683372
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.93526211588334,-117.11789193743522
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.934566685402764,-117.1173272681932
BANKERS HILL CANYON OS,Park,CENTRAL SAN DIEGO,32.7378602885245,-117.16617006681027
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.93977438918346,-117.16643455411071
SWITZER OS,Park,CENTRAL SAN DIEGO,32.736274783162436,-117.12772586995185
ENCANTO EXPRESSWAY OS,Park,SOUTHEASTERN SAN DIEGO,32.70910378611833,-117.04696893947006
LA ZANJA CANYON OS,Park,NORTH SAN DIEGO,32.98815203497743,-117.16541228395583
34TH ST CANYON OS,Park,CENTRAL SAN DIEGO,32.722244938239044,-117.11803577027119
34TH ST CANYON OS,Park,CENTRAL SAN DIEGO,32.728049652753015,-117.12130417186913
SWITZER OS,Park,CENTRAL SAN DIEGO,32.734455320142025,-117.127368748574
SABRE SPRINGS OS,Park,POWAY,32.940920504930965,-117.0774903189281
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.933349040222026,-117.11498708854495
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.934016295448814,-117.11386739775229
RANCHO PENASQUITOS OS,Park,NORTH SAN DIEGO,32.98085659956277,-117.12943748273689
ALBATROSS CANYON OS,Park,CENTRAL SAN DIEGO,32.73955534810147,-117.16907545642209
MAPLE CANYON OS,Park,CENTRAL SAN DIEGO,32.73503200396013,-117.16350903133056
TECOLOTE CANYON NATURAL OS PARK,Park,KEARNY MESA,32.78107468221529,-117.1911118456224
CARMEL GROVE NP,Park,DEL MAR-MIRA MESA,32.94185993912513,-117.23171201345274
CARMEL VALLEY NP,Park,DEL MAR-MIRA MESA,32.95179388170854,-117.22150217994782
ASHLEY FALLS NP,Park,DEL MAR-MIRA MESA,32.95739476880209,-117.20922242853887
CARMEL CREEK NP,Park,DEL MAR-MIRA MESA,32.95186593385492,-117.22492375711865
CARMEL VALLEY CVREP,Park,DEL MAR-MIRA MESA,32.93619580696077,-117.22265604248848
MISSION VALLEY PRESERVE,Park,KEARNY MESA,32.76189955589791,-117.20108142650389
34TH ST CANYON OS,Park,CENTRAL SAN DIEGO,32.72170630046162,-117.11847597904823
SWITZER OS,Park,CENTRAL SAN DIEGO,32.73231386572518,-117.1323709791593
CARMEL VALLEY CVREP,Park,DEL MAR-MIRA MESA,32.93014901709733,-117.23900090895263
MARIAN BEAR OS PARK,Park,KEARNY MESA,32.84075475798052,-117.18480440906315
SCRIPPS MIRAMAR OS,Park,POWAY,32.914657673722715,-117.09352714232865
CANYON HILLS OS,Park,DEL MAR-MIRA MESA,32.932924464245524,-117.11492927501881
WEISS MANDELL EASTGT NP,Park,UNIVERSITY,32.875817861759145,-117.21621977413605
CORRIDOR NP,Park,DEL MAR-MIRA MESA,32.94335493793574,-117.22658412763818
CORTE PLAYA SAN JUAN MP,Park,ELLIOTT-NAVAJO,32.836244716693564,-117.08184595046166
CUVIER MP,Park,COASTAL,32.84364681234142,-117.27997148119684
CYPRESS VALLEY MP,Park,POWAY,32.923738457063884,-117.07467528594853
OCEAN BEACH ATHLETIC AREA ROBB FIELD,Park,PENINSULA,32.754180057600976,-117.24133566115351
HOYT NP,Park,POWAY,32.90512849734194,-117.09948977436656
MISSION BAY ATHLETIC AREA,Park,COASTAL,32.8010047991784,-117.22042299824683
PEARLMAN MP,Park,DEL MAR-MIRA MESA,32.95440126268276,-117.20548737640041
SARATOGA  NP,Park,PENINSULA,32.750152923328805,-117.25219467702478
SOLEDAD NATURAL PARK,Park,COASTAL,32.840818710967845,-117.24406477574182
TWEET ST MP,Park,CENTRAL SAN DIEGO,32.72311154133159,-117.15707629550866
VAIL CREEK NP,Park,DEL MAR-MIRA MESA,32.949134718308514,-117.20532567125086
VIA PLAYA LOS SANTOS MP,Park,ELLIOTT-NAVAJO,32.83647924468731,-117.07876426081458
WALLS OF EXCELLENCE MP,Park,SOUTHEASTERN SAN DIEGO,32.704378215287406,-117.08841190369796
CHOLLAS RADIO SYSTEM OS,Park,SOUTHEASTERN SAN DIEGO,32.714170059167124,-117.07135076256716
TIERRASANTA OS,Park,ELLIOTT-NAVAJO,32.83900270703753,-117.09422367756738
RANCHO PENASQUITOS OS,Park,DEL MAR-MIRA MESA,32.978522929317734,-117.13747878012501
OTAY MESA OS,Park,SOUTH BAY,32.560112875691196,-116.99877719265906
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.928615414358035,-117.16414150049427
NAVAJO CANYON OS PARK,Park,ELLIOTT-NAVAJO,32.78388875071947,-117.08476738763754
CHOLLAS PARKWAY OS,Park,MID-CITY,32.728278663656255,-117.09479481491395
LOS PENASQUITOS CANYON OS,Park,DEL MAR-MIRA MESA,32.92048132083805,-117.18092362461283
CLEAR. SITE 691,Park,MID-CITY,32.752444466148695,-117.06161793624001
SAN PASQUAL TRAILS OS,Park,ESCONDIDO,33.081019141964696,-117.01493646567167
SABRE SPRINGS OS,Park,NORTH SAN DIEGO,32.95488393754014,-117.08690818808385
34TH ST CANYON OS,Park,CENTRAL SAN DIEGO,32.72259190847938,-117.1182309604646
SCRIPPS MIRAMAR OS,Park,POWAY,32.91569420288595,-117.08272974237809
OTAY MITIGATION SITE,Park,SOUTH BAY,32.55203531509728,-116.99832629865993
BLACK MOUNTAIN OS PARK,Park,NORTH SAN DIEGO,32.96658110939543,-117.10055704473204
DUSTY RHODES NP,Park,PENINSULA,32.75215206019306,-117.23887385523477
EAST GATE MP #2,Park,UNIVERSITY,32.88595850423537,-117.21259912176465
GRANTVILLE NP,Park,ELLIOTT-NAVAJO,32.78728502772899,-117.09491909221249
WINTERWOOD LANE NP,Park,DEL MAR-MIRA MESA,32.914525260815516,-117.16001861117708
